candidate,protocol,phase,scene_token,sample_token,timestamp,batch_index,decoder_layer,query_index,query_source,action,previous_action,gap_age,base_positive_evidence,lost_strength,restoration_budget,actual_bonus,motion_gate,source_gate,reliability_gate,previous_source_vector,current_source_vector,previous_center,current_center,current_center_global,velocity_extrapolated_center,predicted_class,predicted_score,write_mask,memory_write,memory_slot,topk_selected,candidate_event,pending_event,confirmation_ready,confirmed_event,rejected_event,memory_isolated,pending_runtime_id,confirmed_runtime_id,future_1_exists,future_3_exists,future_5_exists,gt_matched,gt_token,gt_class,class_correct,center_distance,velocity_error,tp,fp,first_correct_recovery_frame,false_recovery_duration,memory_pollution_duration,b0_already_matched_gt,improved_gt_match_vs_b0
r2_a_zero,camera_crash_5,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,a98fba72bde9433fb882032d18aedb2e,1533151608.048151,9,5,631,base,defer,defer,0.0,0.516635537147522,0.0,0.0,0.0,0.0,1.0,0.7574259042739868,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9997422099113464, 0.0, 1.100484470838287e-23]","[0.0, 0.0, 0.0]","[6.550067901611328, -25.784936904907227, -1.0908782482147217]","[608.5355224609375, 1635.876708984375, 1.9681087732315063]","[0.0, 0.0, 0.0]",pedestrian,0.012437716126441956,False,False,-1,False,False,False,False,False,True,True,-1,-1,True,True,False,True,ceb756ea79d746f391bac2cbc7b8a9be,pedestrian,True,0.7206141886109132,0.1573657029079693,True,False,9,0,0,True,False
r2_a_zero,camera_crash_5,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,a98fba72bde9433fb882032d18aedb2e,1533151608.048151,9,5,691,propagated,defer,defer,0.0,0.41463592648506165,0.0,0.0,0.0,0.9982006549835205,1.0,0.7417961359024048,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0060744466419881e-18]","[0.0, 0.0, 0.0, 0.9997063279151917, 0.0, 7.07168176340234e-21]","[9.46435546875, -34.33258056640625, -1.3056221008300781]","[9.605216979980469, -33.583457946777344, -1.2462594509124756]","[600.5948486328125, 1638.53662109375, 2.1844496726989746]","[9.39224910736084, -33.7863655090332, -1.3056221008300781]",pedestrian,0.01667499542236328,False,False,-1,False,False,True,False,False,False,True,4,-1,False,False,False,False,,,False,2.1785915624042,,False,True,,1,0,False,False
r2_a_zero,camera_crash_5,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,a98fba72bde9433fb882032d18aedb2e,1533151608.048151,9,5,735,propagated,defer,defer,0.0,0.4274318218231201,0.0,0.0,0.0,0.991645336151123,1.0,0.7596052289009094,"[0.0, 0.0, 0.0, 1.0, 0.0, 2.6443721480107554e-14]","[0.0, 0.0, 0.0, 0.9997071623802185, 0.0, 7.942153475604214e-17]","[11.444580078125, -32.022735595703125, -1.2784042358398438]","[11.067974090576172, -32.02977752685547, -1.2205429077148438]","[600.84765625, 1636.41796875, 2.1423044204711914]","[11.379070281982422, -31.464658737182617, -1.2784042358398438]",pedestrian,0.01087976898998022,False,False,-1,False,False,False,False,False,True,True,-1,-1,False,False,False,False,,,False,2.679609100529565,,False,True,,0,0,False,False
r2_a_zero,camera_crash_5,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,a98fba72bde9433fb882032d18aedb2e,1533151608.048151,9,5,795,propagated,defer,defer,0.0,0.5107817053794861,0.0,0.0,0.0,0.9949809312820435,1.0,0.7673318386077881,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.5021814347981888e-10]","[0.0, 0.0, 0.0, 0.9997877478599548, 0.0, 1.5479929621128874e-13]","[11.498779296875, -27.3946533203125, -1.5658016204833984]","[11.0771484375, -27.40033531188965, -1.2941722869873047]","[604.3856811523438, 1633.4454345703125, 1.8536357879638672]","[11.498779296875, -27.3946533203125, -1.5658016204833984]",traffic_cone,0.01147619727998972,False,False,-1,False,False,False,False,False,True,True,-1,-1,False,False,False,False,,,False,4.434664787206557,,False,True,,0,0,False,False
r2_a_zero,camera_crash_5,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,b6b0d9f2f2e14a3aaa2c8aedeb1edb69,1533151608.54802,10,5,848,propagated,defer,keep,0.0,0.5298687219619751,0.0,0.0,0.0,0.9930954575538635,1.0,0.7432087063789368,"[0.0, 0.0, 0.0, 1.0, 0.0, 6.644509014142799e-22]","[0.0, 0.0, 0.0, 0.9998010993003845, 0.0, 8.284161936792213e-27]","[8.37567138671875, -38.0059814453125, -1.6785259246826172]","[8.058738708496094, -37.98919677734375, -1.6531548500061035]","[601.4658203125, 1639.532470703125, 2.194276809692383]","[8.322842597961426, -37.46381378173828, -1.6785259246826172]",pedestrian,0.01824420876801014,False,False,-1,False,False,True,False,False,False,True,4,-1,False,False,False,False,,,False,2.1681206354320905,,False,True,,0,0,False,False
r2_a_zero,camera_crash_5,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,796b1988dd254f74bf2fb19ba9c5b8c6,1533151609.04789,11,5,713,propagated,defer,defer,0.0,0.35421475768089294,0.0,0.0,0.0,0.9791480302810669,1.0,0.7187383770942688,"[0.0, 0.0, 0.0, 1.0, 0.0, 6.074336945538193e-25]","[0.0, 0.0, 0.0, 0.9998924732208252, 0.0, 1.1771370872128272e-26]","[9.5980224609375, -40.821807861328125, -2.2235679626464844]","[8.720752716064453, -40.83583450317383, -2.3364081382751465]","[601.778076171875, 1638.2890625, 2.11295485496521]","[9.5399808883667, -40.227760314941406, -2.2235679626464844]",pedestrian,0.012477266602218151,False,False,-1,False,False,False,False,False,True,True,-1,-1,False,False,False,False,,,False,2.1461347409038964,,False,True,,0,0,False,False
r2_a_zero,camera_crash_5,recovery_1_5,325cef682f064c55a255f2625c533b75,5b7cb170eee6468aa1fdbd3abcf63c5a,1538984237.446737,48,5,741,propagated,defer,recover,1.0,0.4297291338443756,0.6273064613342285,0.034378331154584885,0.0,0.9709782004356384,1.0,0.6924658417701721,"[0.0, 0.0, 0.20080828666687012, 0.0, 0.7991917133331299, 0.0]","[0.0, 0.0, 0.0, 0.9999885559082031, 9.833701630768132e-10, 0.0]","[-14.5728759765625, -26.90325927734375, -1.9712677001953125]","[-14.519725799560547, -25.691238403320312, -1.944026231765747]","[737.1028442382812, 1805.5615234375, 1.0035098791122437]","[-14.572876930236816, -26.90325927734375, -1.9712677001953125]",bicycle,0.02057780511677265,False,False,-1,False,True,True,False,False,False,True,0,-1,False,False,False,True,4568d80512604a31a3adc93ff236bf5a,bicycle,True,1.038644462150776,2.221219448701909e-06,True,False,8,0,0,True,False
r2_a_zero,camera_crash_5,recovery_1_5,325cef682f064c55a255f2625c533b75,5b7cb170eee6468aa1fdbd3abcf63c5a,1538984237.446737,48,5,845,propagated,defer,defer,4.0,0.4021035432815552,0.0,0.0,0.0,0.9051268696784973,1.0,0.707398533821106,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999837875366211, 0.0, 0.0]","[-3.741241455078125, -28.6231689453125, -2.0000572204589844]","[-3.021137237548828, -26.933744430541992, -1.701688289642334]","[728.7748413085938, 1813.5870361328125, 1.2373195886611938]","[-4.348969459533691, -28.703447341918945, -2.0000572204589844]",pedestrian,0.04718000069260597,False,False,213,True,True,True,False,False,False,True,1,-1,False,False,False,False,,,False,5.249272978969507,,False,True,,0,0,False,False
r2_a_zero,camera_crash_5,recovery_1_5,325cef682f064c55a255f2625c533b75,5b7cb170eee6468aa1fdbd3abcf63c5a,1538984237.446737,48,5,847,propagated,defer,defer,4.0,0.3730085790157318,0.0,0.0,0.0,0.9512810111045837,1.0,0.7337639927864075,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999858140945435, 0.0, 0.0]","[-0.79913330078125, -25.07421875, -1.8847236633300781]","[-2.1892127990722656, -23.832046508789062, -1.5966169834136963]","[726.2145385742188, 1811.6458740234375, 1.2116243839263916]","[-1.3860554695129395, -25.162166595458984, -1.8847236633300781]",pedestrian,0.07686594128608704,False,False,147,True,True,True,False,False,False,True,2,-1,False,False,False,False,,,False,2.0540606791684795,,False,True,,0,0,False,False
r2_a_zero,camera_crash_5,recovery_1_5,325cef682f064c55a255f2625c533b75,5b7cb170eee6468aa1fdbd3abcf63c5a,1538984237.446737,48,5,857,propagated,defer,defer,4.0,0.47944310307502747,0.0,0.0,0.0,0.9747893810272217,1.0,0.7727953791618347,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999847412109375, 0.0, 0.0]","[-2.81610107421875, -24.1109619140625, -1.7810249328613281]","[-2.7449188232421875, -23.09027099609375, -1.522465705871582]","[726.1968994140625, 1810.7174072265625, 1.258331060409546]","[-3.4013524055480957, -23.972843170166016, -1.7810249328613281]",pedestrian,0.07758716493844986,False,False,144,True,True,True,False,False,False,True,3,-1,False,False,False,True,1549e245295746028d52a8225503af6c,pedestrian,True,1.5001631155367126,0.9544048270176337,True,False,,0,0,False,False
r2_a_zero,camera_crash_5,recovery_1_5,325cef682f064c55a255f2625c533b75,5b7cb170eee6468aa1fdbd3abcf63c5a,1538984237.446737,48,5,863,propagated,defer,defer,3.0,0.45389285683631897,0.0,0.0,0.0,0.9986007809638977,1.0,0.7944150567054749,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999858140945435, 2.469493343436282e-31, 0.0]","[-5.22808837890625, -23.45391845703125, -1.6957435607910156]","[-5.6976165771484375, -23.041431427001953, -1.5841505527496338]","[728.5009765625, 1808.869873046875, 1.2098486423492432]","[-5.8377861976623535, -23.236135482788086, -1.6957435607910156]",pedestrian,0.017517639324069023,False,False,-1,False,True,True,False,False,False,True,4,-1,False,False,False,False,,,False,3.9069552654661805,,False,True,,0,0,False,False
r2_a_zero,camera_crash_5,recovery_1_5,325cef682f064c55a255f2625c533b75,d8251bbc2105497ab8ec80827d4429aa,1538984237.947155,49,5,22,base,defer,defer,0.0,0.2820298671722412,0.0,0.0,0.0,0.0,1.0,0.7663795351982117,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999901056289673, 0.0, 0.0]","[0.0, 0.0, 0.0]","[-3.283527374267578, -28.704526901245117, -2.0955302715301514]","[729.1123657226562, 1812.48388671875, 1.0924137830734253]","[0.0, 0.0, 0.0]",pedestrian,0.023789571598172188,False,False,-1,False,False,False,False,False,True,True,-1,-1,False,False,False,False,,,False,5.264741036717301,,False,True,,0,0,False,False
r2_a_zero,camera_crash_5,recovery_1_5,325cef682f064c55a255f2625c533b75,d8251bbc2105497ab8ec80827d4429aa,1538984237.947155,49,5,314,base,defer,defer,0.0,0.4671734571456909,0.0,0.0,0.0,0.0,1.0,0.7528098821640015,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999887943267822, 2.6920458727876587e-14, 0.0]","[0.0, 0.0, 0.0]","[-13.669879913330078, -29.174657821655273, -2.1553304195404053]","[737.447021484375, 1806.268310546875, 1.1317909955978394]","[0.0, 0.0, 0.0]",pedestrian,0.0068914685398340225,False,False,-1,False,False,False,False,False,True,True,-1,-1,False,False,False,True,0cab2896be4349ed88f59c84642e4b87,bicycle,False,0.8528482353419902,2.104284822492571e-06,False,True,,0,0,True,False
r2_a_zero,camera_crash_5,recovery_1_5,325cef682f064c55a255f2625c533b75,d8251bbc2105497ab8ec80827d4429aa,1538984237.947155,49,5,481,base,defer,defer,0.0,0.5403961539268494,0.0,0.0,0.0,0.0,1.0,0.8075302839279175,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999874830245972, 3.7574459061359575e-38, 0.0]","[0.0, 0.0, 0.0]","[-4.8521881103515625, -25.892332077026367, -1.799673318862915]","[728.5363159179688, 1809.3067626953125, 1.2680362462997437]","[0.0, 0.0, 0.0]",pedestrian,0.017786620184779167,False,False,-1,False,False,False,False,False,True,True,-1,-1,False,False,False,False,,,False,6.313226425549644,,False,True,,0,0,False,False
r2_a_zero,camera_crash_5,recovery_1_5,325cef682f064c55a255f2625c533b75,d8251bbc2105497ab8ec80827d4429aa,1538984237.947155,49,5,690,propagated,defer,defer,0.0,0.3735949695110321,0.0,0.0,0.0,0.9953210949897766,1.0,0.7839243412017822,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.999988317489624, 0.0, 0.0]","[-1.372222900390625, -26.69500732421875, -1.8898811340332031]","[-2.5096359252929688, -26.54635238647461, -1.8598182201385498]","[727.1399536132812, 1811.2984619140625, 1.2211594581604004]","[-2.052898406982422, -26.70440673828125, -1.8898811340332031]",pedestrian,0.005755819380283356,False,False,-1,False,False,False,False,False,True,True,-1,-1,False,False,False,False,,,False,3.9539151834626343,,False,True,,0,0,False,False
r2_a_zero,camera_crash_5,recovery_1_5,325cef682f064c55a255f2625c533b75,d8251bbc2105497ab8ec80827d4429aa,1538984237.947155,49,5,853,propagated,defer,defer,0.0,0.3787517547607422,0.0,0.0,0.0,0.9954171180725098,1.0,0.7477505803108215,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.99998939037323, 0.0, 0.0]","[-1.866455078125, -24.51690673828125, -1.778839111328125]","[-2.424793243408203, -24.897794723510742, -1.8045506477355957]","[726.0294189453125, 1810.076171875, 1.1986182928085327]","[-2.5360617637634277, -24.43235969543457, -1.778839111328125]",pedestrian,0.0026140508707612753,False,False,-1,False,False,False,False,False,True,True,-1,-1,False,False,False,False,,,False,4.145451737670221,,False,True,,0,0,False,False
r2_a_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,658,propagated,defer,recover,2.0,0.5440827012062073,1.9921531677246094,0.04352661594748497,0.0,0.976920485496521,1.0,0.6942459940910339,"[0.23017063736915588, 0.0, 0.34321922063827515, 0.0, 0.42661014199256897, 0.0]","[0.0, 0.0, 0.0, 0.9999736547470093, 2.7193108875778194e-11, 0.0]","[-13.6055908203125, -23.95159912109375, -2.1490001678466797]","[-12.829414367675781, -25.14712905883789, -2.173044443130493]","[631.7838745117188, 1641.5040283203125, 1.3026599884033203]","[-13.655277252197266, -24.4507999420166, -2.1490001678466797]",pedestrian,0.06804431974887848,False,False,208,True,True,True,False,False,False,True,0,-1,True,True,True,True,84b1b1dde33e44bea0d99dc3094fd49a,pedestrian,True,0.47077143715558234,0.20862122242632514,True,False,13,0,0,True,False
r2_a_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,659,propagated,defer,recover,2.0,0.5890506505966187,1.9411115646362305,0.046543899923563004,0.0,0.9610914587974548,1.0,0.7235383987426758,"[0.41910845041275024, 0.32653573155403137, 0.0, 0.0, 0.0, 0.254355788230896]","[0.0, 0.0, 0.0, 0.9999749660491943, 0.0, 1.943235988415622e-16]","[5.15399169921875, -16.7901611328125, -1.7321414947509766]","[6.436073303222656, -17.606483459472656, -1.7366130352020264]","[625.24755859375, 1621.8714599609375, 1.0810580253601074]","[5.077643871307373, -17.233739852905273, -1.7321414947509766]",pedestrian,0.07440488040447235,False,False,178,True,True,True,False,False,False,True,1,-1,True,True,True,True,0e9b314c6a1f41189116b67fb257d8ba,pedestrian,True,0.7193652802322048,0.0996080314334969,True,False,13,0,0,True,False
r2_a_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,667,propagated,defer,defer,2.0,0.534895122051239,0.0,0.0,0.0,0.955470621585846,1.0,0.7478633522987366,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999524354934692, 7.811714324349948e-31, 0.0]","[-11.931640625, -44.655426025390625, -3.388721466064453]","[-10.52054214477539, -45.53394317626953, -3.2358272075653076]","[614.6259765625, 1652.80322265625, 1.4406269788742065]","[-11.981163024902344, -45.18641662597656, -3.388721466064453]",pedestrian,0.3019450008869171,False,False,9,True,True,True,False,False,False,True,2,-1,False,False,False,False,,,False,2.4103093833702816,,False,True,,0,0,False,False
r2_a_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,681,propagated,defer,recover,3.0,0.5915164351463318,1.9950227737426758,0.046543899923563004,0.0,0.977692723274231,1.0,0.7068014740943909,"[0.18184323608875275, 0.4739407002925873, 0.0, 0.0, 0.0, 0.34421607851982117]","[0.0, 0.0, 0.0, 0.9999630451202393, 0.0, 2.5057259653631053e-21]","[5.73236083984375, -22.15936279296875, -2.0272884368896484]","[6.631996154785156, -23.08465003967285, -1.9889321327209473]","[620.9102172851562, 1625.232177734375, 1.1558433771133423]","[5.668137073516846, -22.640243530273438, -2.0272884368896484]",pedestrian,0.06253428012132645,False,False,233,True,True,True,False,False,False,True,3,-1,True,True,True,True,b73d145dba9145689b3ff2621c381fe4,pedestrian,True,1.314828751657414,0.5753393790989033,True,False,13,0,0,True,False
r2_a_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,682,propagated,defer,recover,3.0,0.4761214256286621,2.669370651245117,0.03808971494436264,0.0,0.9746090769767761,1.0,0.7722983360290527,"[0.3410067856311798, 0.0, 0.276559978723526, 0.0, 0.3824332058429718, 0.0]","[0.0, 0.0, 0.0, 0.9999747276306152, 9.756500813215629e-21, 0.0]","[-9.251220703125, -22.926300048828125, -2.121255874633789]","[-8.122077941894531, -22.851795196533203, -2.047564744949341]","[630.534912109375, 1636.4168701171875, 1.240147352218628]","[-9.251220703125, -22.926298141479492, -2.121255874633789]",pedestrian,0.05818793550133705,False,False,-1,False,True,True,False,False,False,True,4,-1,True,True,True,True,e833662c5eb64d2580f877fee97117c5,pedestrian,True,0.2475543287605151,0.27003928270557304,True,False,13,0,0,True,False
