candidate,protocol,phase,scene_token,sample_token,timestamp,batch_index,decoder_layer,query_index,query_source,action,previous_action,gap_age,base_positive_evidence,lost_strength,restoration_budget,actual_bonus,motion_gate,source_gate,reliability_gate,previous_source_vector,current_source_vector,previous_center,current_center,current_center_global,velocity_extrapolated_center,predicted_class,predicted_score,write_mask,memory_write,memory_slot,topk_selected,candidate_event,pending_event,confirmation_ready,confirmed_event,rejected_event,memory_isolated,pending_runtime_id,confirmed_runtime_id,future_1_exists,future_3_exists,future_5_exists,gt_matched,gt_token,gt_class,class_correct,center_distance,velocity_error,tp,fp,first_correct_recovery_frame,false_recovery_duration,memory_pollution_duration,b0_already_matched_gt,improved_gt_match_vs_b0
r2_a_zero,camera_crash_5,recovery_1_5,325cef682f064c55a255f2625c533b75,5b7cb170eee6468aa1fdbd3abcf63c5a,1538984237.446737,48,5,863,propagated,defer,defer,3.0,0.45389285683631897,0.0,0.0,0.0,0.9986007809638977,1.0,0.7944150567054749,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999858140945435, 2.469493343436282e-31, 0.0]","[-5.22808837890625, -23.45391845703125, -1.6957435607910156]","[-5.6976165771484375, -23.041431427001953, -1.5841505527496338]","[728.5009765625, 1808.869873046875, 1.2098486423492432]","[-5.8377861976623535, -23.236135482788086, -1.6957435607910156]",pedestrian,0.017517639324069023,False,False,-1,False,True,True,False,False,False,True,4,-1,False,False,False,False,,,False,3.9069552654661805,,False,True,,0,0,False,False
r2_a_zero,camera_crash_5,recovery_1_5,325cef682f064c55a255f2625c533b75,d8251bbc2105497ab8ec80827d4429aa,1538984237.947155,49,5,22,base,defer,defer,0.0,0.2820298671722412,0.0,0.0,0.0,0.0,1.0,0.7663795351982117,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999901056289673, 0.0, 0.0]","[0.0, 0.0, 0.0]","[-3.283527374267578, -28.704526901245117, -2.0955302715301514]","[729.1123657226562, 1812.48388671875, 1.0924137830734253]","[0.0, 0.0, 0.0]",pedestrian,0.023789571598172188,False,False,-1,False,False,False,False,False,True,True,-1,-1,False,False,False,False,,,False,5.264741036717301,,False,True,,0,0,False,False
r2_a_zero,camera_crash_5,recovery_1_5,325cef682f064c55a255f2625c533b75,d8251bbc2105497ab8ec80827d4429aa,1538984237.947155,49,5,314,base,defer,defer,0.0,0.4671734571456909,0.0,0.0,0.0,0.0,1.0,0.7528098821640015,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999887943267822, 2.6920458727876587e-14, 0.0]","[0.0, 0.0, 0.0]","[-13.669879913330078, -29.174657821655273, -2.1553304195404053]","[737.447021484375, 1806.268310546875, 1.1317909955978394]","[0.0, 0.0, 0.0]",pedestrian,0.0068914685398340225,False,False,-1,False,False,False,False,False,True,True,-1,-1,False,False,False,True,0cab2896be4349ed88f59c84642e4b87,bicycle,False,0.8528482353419902,2.104284822492571e-06,False,True,,0,0,True,False
r2_a_zero,camera_crash_5,recovery_1_5,325cef682f064c55a255f2625c533b75,d8251bbc2105497ab8ec80827d4429aa,1538984237.947155,49,5,481,base,defer,defer,0.0,0.5403961539268494,0.0,0.0,0.0,0.0,1.0,0.8075302839279175,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999874830245972, 3.7574459061359575e-38, 0.0]","[0.0, 0.0, 0.0]","[-4.8521881103515625, -25.892332077026367, -1.799673318862915]","[728.5363159179688, 1809.3067626953125, 1.2680362462997437]","[0.0, 0.0, 0.0]",pedestrian,0.017786620184779167,False,False,-1,False,False,False,False,False,True,True,-1,-1,False,False,False,False,,,False,6.313226425549644,,False,True,,0,0,False,False
r2_a_zero,camera_crash_5,recovery_1_5,325cef682f064c55a255f2625c533b75,d8251bbc2105497ab8ec80827d4429aa,1538984237.947155,49,5,690,propagated,defer,defer,0.0,0.3735949695110321,0.0,0.0,0.0,0.9953210949897766,1.0,0.7839243412017822,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.999988317489624, 0.0, 0.0]","[-1.372222900390625, -26.69500732421875, -1.8898811340332031]","[-2.5096359252929688, -26.54635238647461, -1.8598182201385498]","[727.1399536132812, 1811.2984619140625, 1.2211594581604004]","[-2.052898406982422, -26.70440673828125, -1.8898811340332031]",pedestrian,0.005755819380283356,False,False,-1,False,False,False,False,False,True,True,-1,-1,False,False,False,False,,,False,3.9539151834626343,,False,True,,0,0,False,False
r2_a_zero,camera_crash_5,recovery_1_5,325cef682f064c55a255f2625c533b75,d8251bbc2105497ab8ec80827d4429aa,1538984237.947155,49,5,853,propagated,defer,defer,0.0,0.3787517547607422,0.0,0.0,0.0,0.9954171180725098,1.0,0.7477505803108215,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.99998939037323, 0.0, 0.0]","[-1.866455078125, -24.51690673828125, -1.778839111328125]","[-2.424793243408203, -24.897794723510742, -1.8045506477355957]","[726.0294189453125, 1810.076171875, 1.1986182928085327]","[-2.5360617637634277, -24.43235969543457, -1.778839111328125]",pedestrian,0.0026140508707612753,False,False,-1,False,False,False,False,False,True,True,-1,-1,False,False,False,False,,,False,4.145451737670221,,False,True,,0,0,False,False
r2_a_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,667,propagated,defer,defer,2.0,0.534895122051239,0.0,0.0,0.0,0.955470621585846,1.0,0.7478633522987366,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999524354934692, 7.811714324349948e-31, 0.0]","[-11.931640625, -44.655426025390625, -3.388721466064453]","[-10.52054214477539, -45.53394317626953, -3.2358272075653076]","[614.6259765625, 1652.80322265625, 1.4406269788742065]","[-11.981163024902344, -45.18641662597656, -3.388721466064453]",pedestrian,0.3019450008869171,False,False,9,True,True,True,False,False,False,True,2,-1,False,False,False,False,,,False,2.4103093833702816,,False,True,,0,0,False,False
r2_a_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,707,propagated,defer,defer,5.0,0.5479990243911743,0.0,0.0,0.0,0.9726881980895996,1.0,0.7533442974090576,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999376535415649, 0.0, 2.4794039614970617e-22]","[9.70806884765625, -40.96099853515625, -2.8972816467285156]","[10.882118225097656, -41.02931213378906, -2.858245372772217]","[604.3899536132812, 1633.471435546875, 1.3197482824325562]","[9.708067893981934, -40.96099853515625, -2.8972816467285156]",traffic_cone,0.17872510850429535,False,False,30,True,True,True,False,False,False,True,10,-1,False,False,False,False,,,False,3.4755792212663676,,False,True,,0,0,False,False
r2_a_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,710,propagated,defer,defer,2.0,0.41833654046058655,0.0,0.0,0.0,0.9809073805809021,1.0,0.7290025353431702,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999170303344727, 0.0, 1.1970251755496889e-31]","[5.925537109375, -39.5775146484375, -2.454214096069336]","[6.656669616699219, -40.495361328125, -2.5323004722595215]","[607.518310546875, 1636.3602294921875, 1.6579536199569702]","[5.94167423248291, -39.82712173461914, -2.454214096069336]",pedestrian,0.1589176505804062,False,False,41,True,True,True,False,False,False,True,12,-1,False,False,False,False,,,False,2.2143631179747394,,False,True,,0,0,False,False
r2_a_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,732,propagated,defer,defer,1.0,0.35143932700157166,0.0,0.0,0.0,0.9199654459953308,1.0,0.7748769521713257,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999788999557495, 1.4643947165993154e-10, 0.0]","[-13.349609375, -21.133880615234375, -2.0805606842041016]","[-11.941108703613281, -22.612751007080078, -2.0852510929107666]","[633.1624145507812, 1639.1988525390625, 1.2287741899490356]","[-13.349610328674316, -21.133880615234375, -2.0805606842041016]",pedestrian,0.11187536269426346,False,False,80,True,True,True,False,False,False,True,14,-1,False,False,False,False,,,False,2.05467598172712,,False,True,,0,0,False,False
r2_a_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,753,propagated,defer,defer,1.0,0.3289138972759247,0.0,0.0,0.0,0.9893819093704224,1.0,0.754801869392395,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999734163284302, 7.775732228765264e-05, 0.0]","[-32.4794921875, -48.074951171875, -4.18267822265625]","[-31.804555892944336, -48.35363006591797, -4.2060394287109375]","[626.05517578125, 1670.9951171875, 0.8676110506057739]","[-32.4794921875, -48.074951171875, -4.18267822265625]",pedestrian,0.08882606029510498,False,False,111,True,True,True,False,False,False,True,16,-1,False,False,False,False,,,False,22.606385854359715,,False,True,,0,0,False,False
r2_a_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,769,propagated,defer,recover,1.0,0.47571316361427307,0.9273233413696289,0.038057051599025726,0.0,0.9912025928497314,1.0,0.6734443306922913,"[0.02162541076540947, 0.0, 0.3686997890472412, 0.0, 0.6096748113632202, 0.0]","[0.0, 0.0, 0.0, 0.9999756813049316, 3.2694402761990204e-05, 0.0]","[-18.08465576171875, -26.366912841796875, -2.5248031616210938]","[-17.502666473388672, -26.67456817626953, -2.6167283058166504]","[633.5875244140625, 1646.08935546875, 1.0011202096939087]","[-18.08465576171875, -26.366912841796875, -2.5248031616210938]",pedestrian,0.024120762944221497,False,False,-1,False,True,True,False,False,False,True,17,-1,False,False,False,False,,,False,2.145339593556357,,False,True,,3,0,False,False
r2_a_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,780,propagated,defer,recover,1.0,0.3551958203315735,0.36919403076171875,0.02841566503047943,0.0,0.9770292043685913,1.0,0.6860455274581909,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.9999438524246216, 0.00020847388077527285, 0.0]","[-15.84613037109375, -21.257293701171875, -2.169321060180664]","[-14.95621109008789, -21.855361938476562, -2.280200958251953]","[635.6665649414062, 1641.0396728515625, 1.020782709121704]","[-15.84613037109375, -21.257293701171875, -2.169321060180664]",pedestrian,0.02216447703540325,False,False,-1,False,True,True,False,False,False,True,18,-1,False,False,False,False,,,False,2.9936083265691322,,False,True,,5,0,False,False
r2_a_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,793,propagated,defer,recover,1.0,0.5489917993545532,0.7778482437133789,0.04391934350132942,0.0,0.9803204536437988,1.0,0.678406834602356,"[0.0, 0.0, 0.15095186233520508, 0.0, 0.8490481376647949, 0.0]","[0.0, 0.0, 0.0, 0.9999592304229736, 0.00023189863713923842, 0.0]","[-20.38836669921875, -28.280242919921875, -2.7093467712402344]","[-19.686017990112305, -28.98333168029785, -2.787844657897949]","[633.2081298828125, 1649.2489013671875, 0.9920631647109985]","[-20.38836669921875, -28.280242919921875, -2.7093467712402344]",pedestrian,0.021011410281062126,False,False,-1,False,True,True,False,False,False,True,20,-1,False,False,False,False,,,False,4.804352636220617,,False,True,,1,0,False,False
r2_a_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,819,propagated,defer,defer,1.0,0.41558220982551575,0.0,0.0,0.0,0.9737456440925598,1.0,0.7547460198402405,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999525547027588, 2.052002746662258e-35, 0.0]","[-9.8804931640625, -45.540679931640625, -3.591329574584961]","[-8.847858428955078, -46.243125915527344, -3.300858974456787]","[613.00830078125, 1651.974609375, 1.4004942178726196]","[-9.954071998596191, -46.094207763671875, -3.591329574584961]",pedestrian,0.12972122430801392,False,False,66,True,True,True,False,False,False,True,21,-1,False,False,False,False,,,False,2.201443134825381,,False,True,,0,0,False,False
r2_a_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,848,propagated,defer,recover,1.0,0.4912019371986389,0.6324801445007324,0.03929615393280983,0.0,0.9701224565505981,1.0,0.673323929309845,"[0.0, 0.0, 0.003476035315543413, 0.0, 0.996523916721344, 0.0]","[0.0, 0.0, 0.0, 0.9999570846557617, 0.0002391035814071074, 0.0]","[-19.94085693359375, -27.259552001953125, -2.6177825927734375]","[-18.74658203125, -27.548131942749023, -2.7019011974334717]","[633.7107543945312, 1647.606689453125, 0.9817436933517456]","[-19.94085693359375, -27.259552001953125, -2.6177825927734375]",pedestrian,0.018841806799173355,False,False,-1,False,True,True,False,False,False,True,23,-1,False,False,False,False,,,False,3.4445528171137325,,False,True,,3,0,False,False
r2_a_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,852,propagated,defer,recover,1.0,0.4438747763633728,0.6793460845947266,0.03550998121500015,0.0,0.9756314754486084,1.0,0.7146987318992615,"[0.0, 0.0, 0.16803978383541107, 0.0, 0.8319602012634277, 0.0]","[0.0, 0.0, 0.0, 0.9999802112579346, 3.0793287351116305e-06, 0.0]","[-19.42803955078125, -29.4344482421875, -2.708852767944336]","[-18.329002380371094, -29.276660919189453, -2.736009359359741]","[632.1161499023438, 1648.3917236328125, 1.046981692314148]","[-19.42803955078125, -29.4344482421875, -2.708852767944336]",pedestrian,0.01543673500418663,False,False,-1,False,True,True,False,False,False,True,24,-1,False,False,False,False,,,False,3.8081524884405913,,False,True,,0,0,False,False
r2_a_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,855,propagated,defer,recover,1.0,0.44962969422340393,0.6947793960571289,0.03597037494182587,0.0,0.9800726771354675,1.0,0.7089340686798096,"[0.0, 0.0, 0.1706826537847519, 0.0, 0.8293173313140869, 0.0]","[0.0, 0.0, 0.0, 0.9999786615371704, 1.1392180567781907e-05, 0.0]","[-19.7484130859375, -29.05120849609375, -2.684326171875]","[-18.773468017578125, -29.276166915893555, -2.7571537494659424]","[632.4003295898438, 1648.733642578125, 1.0305705070495605]","[-19.7484130859375, -29.05120849609375, -2.684326171875]",pedestrian,0.015900393947958946,False,False,-1,False,True,True,False,False,False,True,26,-1,False,False,False,False,,,False,4.163656976155736,,False,True,,1,0,False,False
r2_a_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,890,propagated,defer,recover,1.0,0.49415889382362366,0.6374764442443848,0.03953270986676216,0.0,0.9599435329437256,1.0,0.6916877627372742,"[0.0, 0.0, 3.4270948390258127e-07, 0.0, 0.9999996423721313, 0.0]","[0.0, 0.0, 0.0, 0.9999362230300903, 0.0007219460676424205, 0.0]","[-21.92474365234375, -29.559173583984375, -2.7761707305908203]","[-20.495725631713867, -29.55375862121582, -2.819962978363037]","[633.287841796875, 1650.236572265625, 1.002838134765625]","[-21.92474365234375, -29.559173583984375, -2.7761707305908203]",pedestrian,0.014227227307856083,False,False,-1,False,True,True,False,False,False,True,29,-1,False,False,False,False,,,False,5.784602439222537,,False,True,,1,0,False,False
r2_a_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,892,propagated,defer,recover,1.0,0.39357230067253113,0.5133457183837891,0.03148578479886055,0.0,0.9864222407341003,1.0,0.6803586483001709,"[0.0, 0.0, 0.03890733793377876, 0.0, 0.9610927104949951, 0.0]","[0.0, 0.0, 0.0, 0.9999805688858032, 1.9024612356588477e-06, 0.0]","[-16.10150146484375, -24.071533203125, -2.2962398529052734]","[-15.352943420410156, -24.61188316345215, -2.351902723312378]","[633.803466796875, 1643.1085205078125, 1.1188358068466187]","[-16.16623306274414, -24.474031448364258, -2.2962398529052734]",pedestrian,0.010179724544286728,False,False,-1,False,True,True,False,False,False,True,30,-1,False,False,False,False,,,False,2.2847766055493235,,False,True,,0,0,False,False
r2_a_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,898,propagated,defer,defer,1.0,0.3851655423641205,0.0,0.0,0.0,0.9688519239425659,1.0,0.6921401619911194,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.999980092048645, 1.6859406315461456e-08, 0.0]","[-19.68182373046875, -32.2396240234375, -2.986356735229492]","[-18.466697692871094, -32.56098175048828, -2.9376635551452637]","[629.6771850585938, 1650.6048583984375, 1.0442415475845337]","[-19.68182373046875, -32.2396240234375, -2.986356735229492]",pedestrian,0.041386786848306656,False,False,-1,False,True,True,False,False,False,True,31,-1,False,False,False,False,,,False,6.47485739373004,,False,True,,0,0,False,False
r2_a_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,899,propagated,defer,defer,1.0,0.24111421406269073,0.0,0.0,0.0,0.9319183826446533,1.0,0.7195789813995361,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999332427978516, 0.00237745582126081, 0.0]","[-36.12847900390625, -53.06610107421875, -4.379732131958008]","[-35.931068420410156, -51.1989631652832, -4.361684799194336]","[626.5091552734375, 1675.989013671875, 0.9268437623977661]","[-36.12847900390625, -53.06610107421875, -4.379732131958008]",pedestrian,0.031115276739001274,False,False,-1,False,True,True,False,False,False,True,32,-1,False,False,False,False,,,False,27.33653201752191,,False,True,,0,0,False,False
