candidate,protocol,scene_token,sample_token,gt_token,gt_instance_token,gt_class,current_matched,b0_matched
r2_b_zero,camera_crash_10,fcbccedd61424f1b85dcbf8f897f9754,0a0d6b8c2e884134a3b48df43d54c36a,3219df0be6764e9e955e91f5eca4332e,e73ba8faf67d40c8b6b653489393ef8b,car,True,False
r2_b_zero,camera_crash_10,fcbccedd61424f1b85dcbf8f897f9754,d0ecf474e0e64950aa265cd44b9c9d75,69922f3e38f341eeb9512e138958269a,bc6bc2b076b24fc79ed0517f5747c1cf,pedestrian,True,False
r2_b_zero,camera_crash_10,fcbccedd61424f1b85dcbf8f897f9754,cc57c1ea80fe46a7abddfdb15654c872,5f5fc345719c44f7a8c2e899b684b217,99fbf1b9bf474215a4e8ad562bb7e9b2,pedestrian,True,False
r2_b_zero,camera_crash_10,fcbccedd61424f1b85dcbf8f897f9754,4cf5d6c3f6ab42aab23f67b5a9782d1a,c995e8b44f1b4cd5aa819a5294a9fa16,99fbf1b9bf474215a4e8ad562bb7e9b2,pedestrian,True,False
r2_b_zero,camera_crash_10,fcbccedd61424f1b85dcbf8f897f9754,ce94ef7a0522468e81c0e2b3a2f1e12d,f72db6d2c4764012b70a09ceb7d2c962,c34cb46c7be6486a85ee49653850b174,pedestrian,True,False
r2_b_zero,camera_crash_10,fcbccedd61424f1b85dcbf8f897f9754,1c9a906c40f6417bbe1cea06d6e55501,fd998395f6e244fcb72ae07789b5775f,6702a65bda8b4e2da8ac270c26e425bd,motorcycle,True,False
r2_b_zero,compound,fcbccedd61424f1b85dcbf8f897f9754,d0ecf474e0e64950aa265cd44b9c9d75,69922f3e38f341eeb9512e138958269a,bc6bc2b076b24fc79ed0517f5747c1cf,pedestrian,True,False
r2_b_zero,compound,fcbccedd61424f1b85dcbf8f897f9754,4cf5d6c3f6ab42aab23f67b5a9782d1a,c995e8b44f1b4cd5aa819a5294a9fa16,99fbf1b9bf474215a4e8ad562bb7e9b2,pedestrian,True,False
r2_b_zero,compound,fcbccedd61424f1b85dcbf8f897f9754,ce94ef7a0522468e81c0e2b3a2f1e12d,f72db6d2c4764012b70a09ceb7d2c962,c34cb46c7be6486a85ee49653850b174,pedestrian,True,False
r2_b_zero,compound,fcbccedd61424f1b85dcbf8f897f9754,b9ea04a6121d4a8bb00199b885aa5ef0,413d9832ea7b49b6ab5f8f3c23e84cfd,8ce4fe54af77467d90c840465f69677f,car,True,False
r2_b_zero,compound,325cef682f064c55a255f2625c533b75,6ff9723a60bf4e14b328b3b19f04dc32,80f827b3494a4d1c9f46a274c64f52bd,c2c271c1bc484bce81639bfda2083588,pedestrian,True,False
r2_b_zero,compound,325cef682f064c55a255f2625c533b75,55c258972acb4300a3a6077a531ab050,1a4ddb8f8d7b4c768cb42e728482ae5b,e83e110484e14c03a995b8c37696f9b3,motorcycle,True,False
r2_b_zero,compound,325cef682f064c55a255f2625c533b75,8cd36e9531fb4eba8e6ac1d666c4641c,b21c8a138350408e9731d9e5f695c1f7,a1cc58fdb3fa4a0097a315a77ce1be90,car,True,False
r2_a_50iter,clean,fcbccedd61424f1b85dcbf8f897f9754,d0ecf474e0e64950aa265cd44b9c9d75,8762587db2044fca8262fc9f99751449,72137291381349428afb1038d4e5898c,pedestrian,True,False
r2_a_50iter,clean,fcbccedd61424f1b85dcbf8f897f9754,456ec36cb4a44ca78f36fbd90c0c34fa,d3a5463cce8943a9bf87e97e66ae13f7,ad2ae385245f46d49b4d06f87e2ac544,pedestrian,True,False
r2_a_50iter,clean,325cef682f064c55a255f2625c533b75,a5afebb0aa5e4d7c95665788ce51ec58,fa50d6b21377427f9404c364831c9c93,56c32476c6b1417e816ea238f30249f2,motorcycle,True,False
r2_a_50iter,clean,325cef682f064c55a255f2625c533b75,8573a885a7cb41d185c05029eeb9a54e,3b462296d556474090dfc18c7bb223da,63510eb8f6ed4b3189002b1f2648ea1f,car,True,False
r2_a_50iter,clean,325cef682f064c55a255f2625c533b75,55c258972acb4300a3a6077a531ab050,4b5c6d5e87484739935e889c9af07043,63510eb8f6ed4b3189002b1f2648ea1f,car,True,False
r2_a_50iter,camera_crash_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,7c29aa55ea8a40d1bead8b1195ec398f,eaaf60765ee8478f8e0bd4942571c6fb,car,True,False
r2_a_50iter,camera_crash_5,325cef682f064c55a255f2625c533b75,ae5004bf4ebb4db0a84cb3c27bd398d1,2ad1cb923b63489ea051abc44ac9e004,6786acf4f6b644639d550c608785320f,car,True,False
r2_a_50iter,camera_crash_5,325cef682f064c55a255f2625c533b75,5b7cb170eee6468aa1fdbd3abcf63c5a,7d88d869849c4b08a6b3781fcd899f1e,93d56d9b01754c99861f6bceb5874c9e,pedestrian,True,False
r2_a_50iter,camera_crash_5,325cef682f064c55a255f2625c533b75,e174cb43655f49dab7ffa27b973670e3,de9bb2be98424f2bb91147f78713b6dc,64b22104a573415a8c860fc22214619c,car,True,False
r2_a_50iter,camera_crash_5,325cef682f064c55a255f2625c533b75,55c258972acb4300a3a6077a531ab050,4b5c6d5e87484739935e889c9af07043,63510eb8f6ed4b3189002b1f2648ea1f,car,True,False
r2_a_50iter,camera_crash_5,325cef682f064c55a255f2625c533b75,55c258972acb4300a3a6077a531ab050,1a4ddb8f8d7b4c768cb42e728482ae5b,e83e110484e14c03a995b8c37696f9b3,motorcycle,True,False
r2_a_50iter,camera_crash_5,325cef682f064c55a255f2625c533b75,55c258972acb4300a3a6077a531ab050,479dfa9013144de28b030fa62f28475f,a1cc58fdb3fa4a0097a315a77ce1be90,car,True,False
r2_a_50iter,camera_crash_5,325cef682f064c55a255f2625c533b75,44237858a539457da65822bfcf58c414,2c2ab8c2e8924a1ca328d9d6f9ba9a16,a96d8f8c04204ea5b5af21cc0b8a7042,car,True,False
r2_a_50iter,camera_crash_5,325cef682f064c55a255f2625c533b75,8cd36e9531fb4eba8e6ac1d666c4641c,b21c8a138350408e9731d9e5f695c1f7,a1cc58fdb3fa4a0097a315a77ce1be90,car,True,False
r2_a_50iter,camera_crash_5,325cef682f064c55a255f2625c533b75,841dd6709e9b4d7c9d6bf888f1fe6d7e,3f51434878464d5cbe1f8102ddef0a92,e5cabb9d6b474377a206feab4ec64d3f,car,True,False
r2_a_50iter,camera_crash_10,fcbccedd61424f1b85dcbf8f897f9754,fa65a298c01f44e7a182bbf9e5fe3697,794ef43b1c1546d88b09e5030cea5fdd,abdeb2ae1d884b4dbd6f38f699d453bd,pedestrian,True,False
r2_a_50iter,camera_crash_10,fcbccedd61424f1b85dcbf8f897f9754,b22fa0b3c34f47b6a360b60f35d5d567,8db6abbc78394cb3aea7ee03fb8f47b8,72137291381349428afb1038d4e5898c,pedestrian,True,False
r2_a_50iter,camera_crash_10,fcbccedd61424f1b85dcbf8f897f9754,b22fa0b3c34f47b6a360b60f35d5d567,31aecb5b21404d069c80c7c91785efa1,eaaf60765ee8478f8e0bd4942571c6fb,car,True,False
r2_a_50iter,camera_crash_10,fcbccedd61424f1b85dcbf8f897f9754,d0ecf474e0e64950aa265cd44b9c9d75,69922f3e38f341eeb9512e138958269a,bc6bc2b076b24fc79ed0517f5747c1cf,pedestrian,True,False
r2_a_50iter,camera_crash_10,fcbccedd61424f1b85dcbf8f897f9754,456ec36cb4a44ca78f36fbd90c0c34fa,b859eec427854b4a8d836275a3c77a3d,ab8d210d019b44abae3c4e0eee6ce8ba,pedestrian,True,False
r2_a_50iter,camera_crash_10,fcbccedd61424f1b85dcbf8f897f9754,cc57c1ea80fe46a7abddfdb15654c872,5f5fc345719c44f7a8c2e899b684b217,99fbf1b9bf474215a4e8ad562bb7e9b2,pedestrian,True,False
r2_a_50iter,camera_crash_10,fcbccedd61424f1b85dcbf8f897f9754,4cf5d6c3f6ab42aab23f67b5a9782d1a,c995e8b44f1b4cd5aa819a5294a9fa16,99fbf1b9bf474215a4e8ad562bb7e9b2,pedestrian,True,False
r2_a_50iter,camera_crash_10,fcbccedd61424f1b85dcbf8f897f9754,ce94ef7a0522468e81c0e2b3a2f1e12d,f72db6d2c4764012b70a09ceb7d2c962,c34cb46c7be6486a85ee49653850b174,pedestrian,True,False
r2_a_50iter,camera_crash_10,325cef682f064c55a255f2625c533b75,ae5004bf4ebb4db0a84cb3c27bd398d1,2ad1cb923b63489ea051abc44ac9e004,6786acf4f6b644639d550c608785320f,car,True,False
r2_a_50iter,camera_crash_10,325cef682f064c55a255f2625c533b75,55c258972acb4300a3a6077a531ab050,479dfa9013144de28b030fa62f28475f,a1cc58fdb3fa4a0097a315a77ce1be90,car,True,False
r2_a_50iter,camera_crash_10,325cef682f064c55a255f2625c533b75,55c258972acb4300a3a6077a531ab050,5ac64889ccd148b193f7be94f2afc351,090067814c7e4bbea134dcd018d2083f,car,True,False
r2_a_50iter,compound,fcbccedd61424f1b85dcbf8f897f9754,b6b0d9f2f2e14a3aaa2c8aedeb1edb69,45877b6841304067afb8c37cad143278,62cd175b56cf4caa887eaf3462ccde5a,traffic_cone,True,False
r2_a_50iter,compound,fcbccedd61424f1b85dcbf8f897f9754,796b1988dd254f74bf2fb19ba9c5b8c6,da5bb2de70d44e3fa3bfdbcc09a6bd9e,eaaf60765ee8478f8e0bd4942571c6fb,car,True,False
r2_a_50iter,compound,fcbccedd61424f1b85dcbf8f897f9754,f753d3f87e5b40af87ff2cbf7c8e7082,ef7274e015f2400597efa7e4c4887c28,eaaf60765ee8478f8e0bd4942571c6fb,car,True,False
r2_a_50iter,compound,fcbccedd61424f1b85dcbf8f897f9754,b22fa0b3c34f47b6a360b60f35d5d567,31aecb5b21404d069c80c7c91785efa1,eaaf60765ee8478f8e0bd4942571c6fb,car,True,False
r2_a_50iter,compound,fcbccedd61424f1b85dcbf8f897f9754,d0ecf474e0e64950aa265cd44b9c9d75,6c9b5ebe34904bcb9c35d90134875915,0bfc7d407d09490cba7ac57897fcb100,car,True,False
r2_a_50iter,compound,fcbccedd61424f1b85dcbf8f897f9754,d0ecf474e0e64950aa265cd44b9c9d75,69922f3e38f341eeb9512e138958269a,bc6bc2b076b24fc79ed0517f5747c1cf,pedestrian,True,False
r2_a_50iter,compound,fcbccedd61424f1b85dcbf8f897f9754,b9ea04a6121d4a8bb00199b885aa5ef0,413d9832ea7b49b6ab5f8f3c23e84cfd,8ce4fe54af77467d90c840465f69677f,car,True,False
r2_a_50iter,compound,fcbccedd61424f1b85dcbf8f897f9754,87e772078a494d42bd34cd16172808bc,eaf90e5bc9d145348817351e9c46f4dc,8ce4fe54af77467d90c840465f69677f,car,True,False
r2_a_50iter,compound,325cef682f064c55a255f2625c533b75,ac8b4d49731d43289579f014cb7c97ef,392eb8e1b9274217be5d17374520bb38,6786acf4f6b644639d550c608785320f,car,True,False
r2_a_50iter,compound,325cef682f064c55a255f2625c533b75,edba7d0cf1c64d2a9c8a5ebddab507a9,593616e288f146c9868814e757a25d7f,4591a9f392774001a2cf523286505ac9,pedestrian,True,False
r2_a_50iter,compound,325cef682f064c55a255f2625c533b75,6ff9723a60bf4e14b328b3b19f04dc32,80f827b3494a4d1c9f46a274c64f52bd,c2c271c1bc484bce81639bfda2083588,pedestrian,True,False
r2_a_50iter,compound,325cef682f064c55a255f2625c533b75,44237858a539457da65822bfcf58c414,f33f18bbf1da48108222d1a0483d73a5,a1cc58fdb3fa4a0097a315a77ce1be90,car,True,False
r2_a_50iter,compound,325cef682f064c55a255f2625c533b75,8cd36e9531fb4eba8e6ac1d666c4641c,b21c8a138350408e9731d9e5f695c1f7,a1cc58fdb3fa4a0097a315a77ce1be90,car,True,False
r2_b_50iter,clean,fcbccedd61424f1b85dcbf8f897f9754,d0ecf474e0e64950aa265cd44b9c9d75,8762587db2044fca8262fc9f99751449,72137291381349428afb1038d4e5898c,pedestrian,True,False
r2_b_50iter,clean,fcbccedd61424f1b85dcbf8f897f9754,456ec36cb4a44ca78f36fbd90c0c34fa,d3a5463cce8943a9bf87e97e66ae13f7,ad2ae385245f46d49b4d06f87e2ac544,pedestrian,True,False
r2_b_50iter,clean,325cef682f064c55a255f2625c533b75,a5afebb0aa5e4d7c95665788ce51ec58,fa50d6b21377427f9404c364831c9c93,56c32476c6b1417e816ea238f30249f2,motorcycle,True,False
r2_b_50iter,clean,325cef682f064c55a255f2625c533b75,8573a885a7cb41d185c05029eeb9a54e,3b462296d556474090dfc18c7bb223da,63510eb8f6ed4b3189002b1f2648ea1f,car,True,False
r2_b_50iter,clean,325cef682f064c55a255f2625c533b75,55c258972acb4300a3a6077a531ab050,4b5c6d5e87484739935e889c9af07043,63510eb8f6ed4b3189002b1f2648ea1f,car,True,False
r2_b_50iter,camera_crash_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,7c29aa55ea8a40d1bead8b1195ec398f,eaaf60765ee8478f8e0bd4942571c6fb,car,True,False
r2_b_50iter,camera_crash_5,fcbccedd61424f1b85dcbf8f897f9754,b22fa0b3c34f47b6a360b60f35d5d567,518f05531e3a42ff9a14f374c114f33a,e73ba8faf67d40c8b6b653489393ef8b,car,True,False
r2_b_50iter,camera_crash_5,fcbccedd61424f1b85dcbf8f897f9754,6bfd42cf0aba4f1a94ec11fa43e2dd92,7b40652560174698afe45ef723ef3183,9439a24131dc4e1faa3b5b73f518f1da,truck,True,False
r2_b_50iter,camera_crash_5,325cef682f064c55a255f2625c533b75,ae5004bf4ebb4db0a84cb3c27bd398d1,2ad1cb923b63489ea051abc44ac9e004,6786acf4f6b644639d550c608785320f,car,True,False
r2_b_50iter,camera_crash_5,325cef682f064c55a255f2625c533b75,5b7cb170eee6468aa1fdbd3abcf63c5a,7d88d869849c4b08a6b3781fcd899f1e,93d56d9b01754c99861f6bceb5874c9e,pedestrian,True,False
r2_b_50iter,camera_crash_5,325cef682f064c55a255f2625c533b75,e174cb43655f49dab7ffa27b973670e3,de9bb2be98424f2bb91147f78713b6dc,64b22104a573415a8c860fc22214619c,car,True,False
r2_b_50iter,camera_crash_5,325cef682f064c55a255f2625c533b75,55c258972acb4300a3a6077a531ab050,4b5c6d5e87484739935e889c9af07043,63510eb8f6ed4b3189002b1f2648ea1f,car,True,False
r2_b_50iter,camera_crash_5,325cef682f064c55a255f2625c533b75,55c258972acb4300a3a6077a531ab050,1a4ddb8f8d7b4c768cb42e728482ae5b,e83e110484e14c03a995b8c37696f9b3,motorcycle,True,False
r2_b_50iter,camera_crash_5,325cef682f064c55a255f2625c533b75,55c258972acb4300a3a6077a531ab050,479dfa9013144de28b030fa62f28475f,a1cc58fdb3fa4a0097a315a77ce1be90,car,True,False
r2_b_50iter,camera_crash_5,325cef682f064c55a255f2625c533b75,44237858a539457da65822bfcf58c414,2c2ab8c2e8924a1ca328d9d6f9ba9a16,a96d8f8c04204ea5b5af21cc0b8a7042,car,True,False
r2_b_50iter,camera_crash_5,325cef682f064c55a255f2625c533b75,8cd36e9531fb4eba8e6ac1d666c4641c,b21c8a138350408e9731d9e5f695c1f7,a1cc58fdb3fa4a0097a315a77ce1be90,car,True,False
r2_b_50iter,camera_crash_5,325cef682f064c55a255f2625c533b75,841dd6709e9b4d7c9d6bf888f1fe6d7e,3f51434878464d5cbe1f8102ddef0a92,e5cabb9d6b474377a206feab4ec64d3f,car,True,False
r2_b_50iter,camera_crash_10,fcbccedd61424f1b85dcbf8f897f9754,fa65a298c01f44e7a182bbf9e5fe3697,794ef43b1c1546d88b09e5030cea5fdd,abdeb2ae1d884b4dbd6f38f699d453bd,pedestrian,True,False
r2_b_50iter,camera_crash_10,fcbccedd61424f1b85dcbf8f897f9754,b22fa0b3c34f47b6a360b60f35d5d567,8db6abbc78394cb3aea7ee03fb8f47b8,72137291381349428afb1038d4e5898c,pedestrian,True,False
r2_b_50iter,camera_crash_10,fcbccedd61424f1b85dcbf8f897f9754,b22fa0b3c34f47b6a360b60f35d5d567,31aecb5b21404d069c80c7c91785efa1,eaaf60765ee8478f8e0bd4942571c6fb,car,True,False
r2_b_50iter,camera_crash_10,fcbccedd61424f1b85dcbf8f897f9754,d0ecf474e0e64950aa265cd44b9c9d75,69922f3e38f341eeb9512e138958269a,bc6bc2b076b24fc79ed0517f5747c1cf,pedestrian,True,False
r2_b_50iter,camera_crash_10,fcbccedd61424f1b85dcbf8f897f9754,cc57c1ea80fe46a7abddfdb15654c872,5f5fc345719c44f7a8c2e899b684b217,99fbf1b9bf474215a4e8ad562bb7e9b2,pedestrian,True,False
r2_b_50iter,camera_crash_10,fcbccedd61424f1b85dcbf8f897f9754,4cf5d6c3f6ab42aab23f67b5a9782d1a,c995e8b44f1b4cd5aa819a5294a9fa16,99fbf1b9bf474215a4e8ad562bb7e9b2,pedestrian,True,False
r2_b_50iter,camera_crash_10,fcbccedd61424f1b85dcbf8f897f9754,ce94ef7a0522468e81c0e2b3a2f1e12d,f72db6d2c4764012b70a09ceb7d2c962,c34cb46c7be6486a85ee49653850b174,pedestrian,True,False
r2_b_50iter,camera_crash_10,325cef682f064c55a255f2625c533b75,ae5004bf4ebb4db0a84cb3c27bd398d1,2ad1cb923b63489ea051abc44ac9e004,6786acf4f6b644639d550c608785320f,car,True,False
r2_b_50iter,camera_crash_10,325cef682f064c55a255f2625c533b75,55c258972acb4300a3a6077a531ab050,479dfa9013144de28b030fa62f28475f,a1cc58fdb3fa4a0097a315a77ce1be90,car,True,False
r2_b_50iter,camera_crash_10,325cef682f064c55a255f2625c533b75,55c258972acb4300a3a6077a531ab050,5ac64889ccd148b193f7be94f2afc351,090067814c7e4bbea134dcd018d2083f,car,True,False
r2_b_50iter,compound,fcbccedd61424f1b85dcbf8f897f9754,b6b0d9f2f2e14a3aaa2c8aedeb1edb69,45877b6841304067afb8c37cad143278,62cd175b56cf4caa887eaf3462ccde5a,traffic_cone,True,False
r2_b_50iter,compound,fcbccedd61424f1b85dcbf8f897f9754,796b1988dd254f74bf2fb19ba9c5b8c6,da5bb2de70d44e3fa3bfdbcc09a6bd9e,eaaf60765ee8478f8e0bd4942571c6fb,car,True,False
r2_b_50iter,compound,fcbccedd61424f1b85dcbf8f897f9754,f753d3f87e5b40af87ff2cbf7c8e7082,ef7274e015f2400597efa7e4c4887c28,eaaf60765ee8478f8e0bd4942571c6fb,car,True,False
r2_b_50iter,compound,fcbccedd61424f1b85dcbf8f897f9754,b22fa0b3c34f47b6a360b60f35d5d567,31aecb5b21404d069c80c7c91785efa1,eaaf60765ee8478f8e0bd4942571c6fb,car,True,False
r2_b_50iter,compound,fcbccedd61424f1b85dcbf8f897f9754,d0ecf474e0e64950aa265cd44b9c9d75,6c9b5ebe34904bcb9c35d90134875915,0bfc7d407d09490cba7ac57897fcb100,car,True,False
r2_b_50iter,compound,fcbccedd61424f1b85dcbf8f897f9754,d0ecf474e0e64950aa265cd44b9c9d75,69922f3e38f341eeb9512e138958269a,bc6bc2b076b24fc79ed0517f5747c1cf,pedestrian,True,False
r2_b_50iter,compound,fcbccedd61424f1b85dcbf8f897f9754,4cf5d6c3f6ab42aab23f67b5a9782d1a,c995e8b44f1b4cd5aa819a5294a9fa16,99fbf1b9bf474215a4e8ad562bb7e9b2,pedestrian,True,False
r2_b_50iter,compound,fcbccedd61424f1b85dcbf8f897f9754,ce94ef7a0522468e81c0e2b3a2f1e12d,f72db6d2c4764012b70a09ceb7d2c962,c34cb46c7be6486a85ee49653850b174,pedestrian,True,False
r2_b_50iter,compound,fcbccedd61424f1b85dcbf8f897f9754,b9ea04a6121d4a8bb00199b885aa5ef0,413d9832ea7b49b6ab5f8f3c23e84cfd,8ce4fe54af77467d90c840465f69677f,car,True,False
r2_b_50iter,compound,325cef682f064c55a255f2625c533b75,ac8b4d49731d43289579f014cb7c97ef,392eb8e1b9274217be5d17374520bb38,6786acf4f6b644639d550c608785320f,car,True,False
r2_b_50iter,compound,325cef682f064c55a255f2625c533b75,edba7d0cf1c64d2a9c8a5ebddab507a9,593616e288f146c9868814e757a25d7f,4591a9f392774001a2cf523286505ac9,pedestrian,True,False
r2_b_50iter,compound,325cef682f064c55a255f2625c533b75,6ff9723a60bf4e14b328b3b19f04dc32,80f827b3494a4d1c9f46a274c64f52bd,c2c271c1bc484bce81639bfda2083588,pedestrian,True,False
r2_b_50iter,compound,325cef682f064c55a255f2625c533b75,44237858a539457da65822bfcf58c414,f33f18bbf1da48108222d1a0483d73a5,a1cc58fdb3fa4a0097a315a77ce1be90,car,True,False
r2_b_50iter,compound,325cef682f064c55a255f2625c533b75,8cd36e9531fb4eba8e6ac1d666c4641c,b21c8a138350408e9731d9e5f695c1f7,a1cc58fdb3fa4a0097a315a77ce1be90,car,True,False
